loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,default_flag
2200.0, 36 months,9.17,70.14,B,B2,10+ years,RENT,33000.0,Fully Paid,credit_card,CA,38.33,0
3950.0, 36 months,11.99,131.18,C,C1,5 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,FL,32.79,0
7500.0, 36 months,11.99,249.08,C,C1,7 years,RENT,65000.0,Fully Paid,credit_card,CA,11.59,0
12625.0, 60 months,11.48,277.53,B,B5,,MORTGAGE,25260.0,Current,credit_card,AZ,25.08,0
5600.0, 36 months,12.88,188.37,C,C2,1 year,MORTGAGE,76000.0,Fully Paid,debt_consolidation,CA,29.51,0
28000.0, 36 months,7.91,876.26,A,A5,10+ years,MORTGAGE,150000.0,Fully Paid,credit_card,NY,26.82,0
18000.0, 36 months,12.88,605.46,C,C2,< 1 year,MORTGAGE,82000.0,Charged Off,debt_consolidation,NE,34.41,1
15425.0, 36 months,9.17,491.74,B,B2,10+ years,MORTGAGE,70000.0,Charged Off,debt_consolidation,NJ,29.93,1
28000.0, 60 months,8.49,574.33,B,B1,< 1 year,RENT,150000.0,Fully Paid,major_purchase,CA,16.65,0
8425.0, 36 months,19.48,310.88,E,E2,5 years,OWN,24800.0,Charged Off,debt_consolidation,FL,26.23,1
25000.0, 36 months,7.49,777.55,A,A4,1 year,MORTGAGE,135000.0,Fully Paid,credit_card,VA,19.83,0
9500.0, 36 months,7.91,297.31,A,A5,4 years,MORTGAGE,48000.0,Fully Paid,credit_card,KY,13.32,0
15500.0, 36 months,10.78,505.84,B,B4,2 years,RENT,105000.0,Fully Paid,debt_consolidation,WA,21.44,0
25000.0, 36 months,9.8,804.34,B,B3,4 years,RENT,115000.0,Charged Off,credit_card,MO,18.04,1
12000.0, 36 months,9.8,386.09,B,B3,8 years,OWN,77000.0,Fully Paid,home_improvement,TX,13.25,0
5000.0, 36 months,10.78,163.18,B,B4,5 years,RENT,40000.0,Fully Paid,debt_consolidation,TX,24.45,0
24000.0, 36 months,9.8,772.17,B,B3,2 years,RENT,50000.0,Fully Paid,credit_card,NC,17.91,0
28000.0, 36 months,5.32,843.22,A,A1,10+ years,MORTGAGE,75000.0,Fully Paid,credit_card,TX,14.38,0
18000.0, 36 months,12.88,605.46,C,C2,4 years,MORTGAGE,108000.0,Fully Paid,debt_consolidation,TN,23.92,0
24000.0, 60 months,7.91,485.61,A,A5,10+ years,MORTGAGE,100000.0,Fully Paid,home_improvement,CA,3.27,0
16000.0, 36 months,10.78,522.16,B,B4,< 1 year,OWN,52688.0,Fully Paid,debt_consolidation,TX,30.8,0
21000.0, 36 months,11.99,697.41,C,C1,10+ years,MORTGAGE,150000.0,Charged Off,debt_consolidation,NY,16.86,1
32000.0, 36 months,11.99,1062.71,C,C1,10+ years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,MI,17.7,0
10000.0, 36 months,5.32,301.15,A,A1,,MORTGAGE,80000.0,Fully Paid,credit_card,PA,22.35,0
20000.0, 60 months,16.59,492.66,D,D2,< 1 year,RENT,50000.0,Current,debt_consolidation,FL,38.67,0
16000.0, 36 months,7.91,500.72,A,A5,10+ years,MORTGAGE,82000.0,Fully Paid,credit_card,SC,17.12,0
10000.0, 60 months,12.88,226.92,C,C2,10+ years,MORTGAGE,46000.0,Fully Paid,debt_consolidation,MN,27.92,0
15000.0, 36 months,6.49,459.67,A,A2,< 1 year,RENT,150000.0,Fully Paid,credit_card,NY,5.15,0
11375.0, 60 months,26.06,340.98,F,F5,7 years,MORTGAGE,34500.0,Fully Paid,debt_consolidation,TN,17.36,0
35000.0, 60 months,18.2,892.59,E,E1,10+ years,RENT,99000.0,Current,debt_consolidation,TN,29.8,0
15000.0, 36 months,5.32,451.73,A,A1,4 years,RENT,100000.0,Fully Paid,credit_card,CA,12.53,0
18000.0, 60 months,19.89,475.79,E,E3,< 1 year,RENT,55000.0,Charged Off,major_purchase,CA,24.53,1
28800.0, 60 months,13.44,661.8,C,C3,7 years,RENT,108000.0,Current,credit_card,MI,34.47,0
4800.0, 36 months,11.99,159.41,C,C1,2 years,MORTGAGE,62000.0,Fully Paid,credit_card,MN,10.41,0
8000.0, 36 months,13.99,273.39,C,C4,2 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,FL,31.52,0
2500.0, 36 months,11.99,83.03,C,C1,,MORTGAGE,18000.0,Fully Paid,debt_consolidation,MO,28.73,0
12000.0, 60 months,9.8,253.79,B,B3,3 years,MORTGAGE,131000.0,Current,debt_consolidation,CA,11.44,0
9000.0, 36 months,15.77,315.4,D,D1,< 1 year,RENT,25000.0,Fully Paid,debt_consolidation,VT,28.13,0
12000.0, 36 months,6.49,367.74,A,A2,6 years,MORTGAGE,86000.0,Fully Paid,credit_card,MO,13.51,0
10000.0, 36 months,11.99,332.1,C,C1,1 year,RENT,42000.0,Fully Paid,debt_consolidation,CA,29.03,0
18000.0, 60 months,13.44,413.63,C,C3,< 1 year,MORTGAGE,100000.0,Fully Paid,debt_consolidation,MS,20.78,0
18000.0, 60 months,13.18,411.22,C,C3,10+ years,RENT,64000.0,Charged Off,debt_consolidation,CA,16.13,1
10000.0, 36 months,9.17,318.79,B,B2,10+ years,OWN,45000.0,Fully Paid,debt_consolidation,OK,26.08,0
12000.0, 60 months,11.99,266.88,C,C1,< 1 year,RENT,629000.0,In Grace Period,debt_consolidation,IN,2.68,0
10000.0, 36 months,8.49,315.63,B,B1,10+ years,RENT,75000.0,Charged Off,credit_card,CA,21.36,1
17475.0, 36 months,16.59,619.48,D,D2,,OWN,38000.0,Fully Paid,debt_consolidation,MI,21.83,0
9000.0, 36 months,10.78,293.72,B,B4,,OWN,84000.0,Charged Off,debt_consolidation,OH,7.52,1
8800.0, 36 months,10.78,287.19,B,B4,3 years,RENT,55000.0,Fully Paid,credit_card,AL,25.57,0
24000.0, 60 months,11.99,533.75,C,C1,1 year,MORTGAGE,190000.0,Current,debt_consolidation,MI,9.28,0
9700.0, 36 months,19.48,357.93,E,E2,2 years,RENT,49000.0,Fully Paid,debt_consolidation,IN,13.25,0
22000.0, 60 months,15.77,532.32,D,D1,10+ years,MORTGAGE,84000.0,Fully Paid,credit_card,IL,29.01,0
11200.0, 36 months,9.17,357.05,B,B2,< 1 year,OWN,102000.0,Fully Paid,debt_consolidation,PA,21.54,0
15000.0, 36 months,5.32,451.73,A,A1,,RENT,65000.0,Fully Paid,credit_card,IL,22.32,0
21600.0, 60 months,13.44,496.35,C,C3,3 years,MORTGAGE,77000.0,Fully Paid,debt_consolidation,NE,11.16,0
12000.0, 36 months,9.8,386.09,B,B3,3 years,MORTGAGE,70200.0,Fully Paid,credit_card,SD,38.32,0
10000.0, 36 months,7.49,311.02,A,A4,10+ years,MORTGAGE,69000.0,Fully Paid,home_improvement,TX,5.3,0
18000.0, 36 months,9.17,573.83,B,B2,6 years,MORTGAGE,70000.0,Charged Off,debt_consolidation,PA,15.12,1
8000.0, 36 months,12.88,269.09,C,C2,10+ years,RENT,78000.0,Fully Paid,debt_consolidation,NV,8.17,0
8000.0, 36 months,12.88,269.09,C,C2,10+ years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,MN,19.95,0
24000.0, 60 months,13.99,558.32,C,C4,3 years,RENT,70000.0,Charged Off,credit_card,MI,26.54,1
5000.0, 36 months,9.17,159.4,B,B2,10+ years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,WI,12.39,0
8150.0, 36 months,7.91,255.06,A,A5,< 1 year,MORTGAGE,42200.0,Fully Paid,credit_card,IL,16.41,0
12000.0, 60 months,13.44,275.75,C,C3,1 year,RENT,70000.0,Fully Paid,debt_consolidation,CO,18.4,0
5000.0, 36 months,13.99,170.87,C,C4,3 years,MORTGAGE,19000.0,Charged Off,other,GA,38.91,1
20000.0, 60 months,9.8,422.98,B,B3,2 years,RENT,80000.0,Fully Paid,credit_card,NJ,16.8,0
9600.0, 36 months,13.99,328.06,C,C4,1 year,RENT,22900.0,Fully Paid,credit_card,NY,14.77,0
16000.0, 60 months,13.44,367.67,C,C3,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,SC,13.44,0
31225.0, 60 months,23.13,882.59,F,F2,10+ years,RENT,71000.0,Fully Paid,debt_consolidation,VA,27.32,0
20000.0, 36 months,9.8,643.47,B,B3,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,MD,10.42,0
16000.0, 60 months,18.99,414.97,E,E1,8 years,RENT,125000.0,Current,credit_card,IN,18.55,0
12500.0, 60 months,8.49,256.4,B,B1,,MORTGAGE,60000.0,Current,credit_card,NY,23.02,0
21000.0, 36 months,11.48,692.3,B,B5,10+ years,MORTGAGE,132000.0,Fully Paid,debt_consolidation,PA,16.94,0
10000.0, 36 months,16.59,354.5,D,D2,10+ years,MORTGAGE,65000.0,Charged Off,other,MD,17.26,1
15000.0, 36 months,5.32,451.73,A,A1,3 years,OWN,74000.0,Fully Paid,debt_consolidation,FL,22.57,0
7000.0, 36 months,9.8,225.22,B,B3,,OWN,20890.8,Fully Paid,moving,IL,9.32,0
9000.0, 36 months,5.32,271.04,A,A1,10+ years,MORTGAGE,71000.0,Fully Paid,debt_consolidation,OK,16.14,0
28000.0, 36 months,12.88,941.82,C,C2,5 years,RENT,369000.0,Fully Paid,other,NM,6.31,0
10000.0, 36 months,11.48,329.67,B,B5,9 years,MORTGAGE,43000.0,Fully Paid,debt_consolidation,FL,20.32,0
3600.0, 36 months,13.99,123.03,C,C4,10+ years,MORTGAGE,46000.0,Fully Paid,debt_consolidation,OH,18.29,0
35000.0, 36 months,9.17,1115.77,B,B2,10+ years,MORTGAGE,118000.0,Charged Off,debt_consolidation,CA,17.44,1
10000.0, 36 months,13.44,339.07,C,C3,9 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,SC,26.13,0
35000.0, 60 months,11.48,769.39,B,B5,10+ years,MORTGAGE,104000.0,Fully Paid,debt_consolidation,IL,34.91,0
15000.0, 36 months,9.17,478.19,B,B2,8 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,TN,9.3,0
13250.0, 36 months,14.85,458.35,C,C5,6 years,RENT,60000.0,Fully Paid,debt_consolidation,MA,13.66,0
7000.0, 36 months,7.91,219.07,A,A5,3 years,MORTGAGE,48000.0,Fully Paid,credit_card,OH,31.47,0
20000.0, 60 months,12.88,453.84,C,C2,10+ years,MORTGAGE,97200.0,Fully Paid,debt_consolidation,IL,24.28,0
19200.0, 60 months,11.99,427.0,C,C1,10+ years,OWN,80000.0,Fully Paid,debt_consolidation,PA,20.13,0
3125.0, 36 months,19.48,115.31,E,E2,< 1 year,RENT,48000.0,Charged Off,debt_consolidation,NY,3.43,1
16000.0, 36 months,7.49,497.63,A,A4,1 year,MORTGAGE,47500.0,Fully Paid,credit_card,NC,28.85,0
24000.0, 36 months,5.32,722.76,A,A1,10+ years,MORTGAGE,103000.0,Fully Paid,credit_card,WA,7.72,0
24000.0, 60 months,14.85,569.08,C,C5,2 years,MORTGAGE,125000.0,Charged Off,small_business,TX,17.86,1
10800.0, 36 months,13.44,366.19,C,C3,4 years,RENT,60000.0,Fully Paid,debt_consolidation,TX,27.64,0
15000.0, 36 months,9.17,478.19,B,B2,10+ years,MORTGAGE,750000.0,Fully Paid,home_improvement,CA,3.64,0
24000.0, 36 months,6.49,735.47,A,A2,10+ years,MORTGAGE,118346.0,Fully Paid,debt_consolidation,IL,20.33,0
15875.0, 36 months,18.99,581.84,E,E1,< 1 year,RENT,35100.0,Fully Paid,debt_consolidation,NY,20.1,0
19200.0, 36 months,6.99,592.76,A,A3,2 years,OWN,80000.0,Fully Paid,debt_consolidation,NJ,17.52,0
14000.0, 60 months,13.44,321.71,C,C3,10+ years,MORTGAGE,115000.0,Current,debt_consolidation,NC,11.31,0
32000.0, 60 months,22.45,892.02,F,F1,3 years,MORTGAGE,225000.0,Fully Paid,debt_consolidation,CA,9.89,0
8000.0, 36 months,6.99,246.99,A,A3,10+ years,OWN,60000.0,Fully Paid,credit_card,MA,14.05,0
8000.0, 36 months,13.44,271.26,C,C3,2 years,MORTGAGE,65000.0,Fully Paid,home_improvement,AZ,33.07,0
17500.0, 36 months,9.17,557.89,B,B2,10+ years,MORTGAGE,165000.0,Fully Paid,debt_consolidation,TX,9.02,0
6500.0, 36 months,10.78,212.13,B,B4,,OWN,35000.0,Fully Paid,debt_consolidation,NY,20.82,0
8000.0, 36 months,13.44,271.26,C,C3,10+ years,MORTGAGE,34560.0,Charged Off,debt_consolidation,UT,35.49,1
10000.0, 36 months,7.49,311.02,A,A4,2 years,OWN,80000.0,Fully Paid,debt_consolidation,CO,13.82,0
18000.0, 36 months,10.78,587.43,B,B4,8 years,OWN,91000.0,Charged Off,debt_consolidation,NY,5.5,1
15000.0, 60 months,7.91,303.51,A,A5,10+ years,MORTGAGE,117000.0,Fully Paid,credit_card,NH,10.93,0
5000.0, 36 months,5.32,150.58,A,A1,< 1 year,OWN,40000.0,Fully Paid,debt_consolidation,WI,16.23,0
10000.0, 36 months,12.88,336.37,C,C2,< 1 year,MORTGAGE,80000.0,Fully Paid,debt_consolidation,VA,14.8,0
24000.0, 60 months,13.44,551.5,C,C3,8 years,RENT,85000.0,Fully Paid,debt_consolidation,CA,13.07,0
20000.0, 36 months,11.48,659.33,B,B5,1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,FL,29.54,0
30000.0, 60 months,20.5,803.19,E,E4,10+ years,MORTGAGE,110000.0,Late (31-120 days),debt_consolidation,IL,22.9,0
15975.0, 36 months,13.44,541.66,C,C3,1 year,RENT,45000.0,Fully Paid,debt_consolidation,TX,14.12,0
24000.0, 36 months,9.8,772.17,B,B3,10+ years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,CA,8.67,0
30000.0, 60 months,14.85,711.34,C,C5,< 1 year,MORTGAGE,141000.0,Fully Paid,debt_consolidation,CA,16.53,0
19500.0, 60 months,12.88,442.49,C,C2,10+ years,MORTGAGE,51667.0,Current,debt_consolidation,FL,20.39,0
35000.0, 36 months,12.88,1177.27,C,C2,10+ years,MORTGAGE,230000.0,Fully Paid,debt_consolidation,AR,11.74,0
10925.0, 60 months,15.77,264.35,D,D1,10+ years,MORTGAGE,35000.0,Charged Off,debt_consolidation,NY,20.61,1
35000.0, 36 months,11.99,1162.34,C,C1,1 year,MORTGAGE,200000.0,Fully Paid,debt_consolidation,TX,25.13,0
4800.0, 36 months,11.99,159.41,C,C1,1 year,RENT,24000.0,Fully Paid,debt_consolidation,NC,26.2,0
4325.0, 36 months,23.13,167.72,F,F2,10+ years,MORTGAGE,60000.0,Charged Off,debt_consolidation,KY,20.48,1
6000.0, 36 months,11.99,199.26,C,C1,9 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,NC,18.48,0
16200.0, 60 months,20.5,433.73,E,E4,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,GA,12.69,0
15000.0, 36 months,9.8,482.61,B,B3,9 years,RENT,41000.0,Fully Paid,credit_card,MA,24.33,0
8000.0, 36 months,6.99,246.99,A,A3,10+ years,MORTGAGE,58000.0,Fully Paid,debt_consolidation,OH,18.03,0
12000.0, 36 months,6.49,367.74,A,A2,1 year,MORTGAGE,80000.0,Fully Paid,debt_consolidation,TX,24.15,0
6000.0, 36 months,10.78,195.81,B,B4,10+ years,OWN,60000.0,Fully Paid,other,MI,9.82,0
18000.0, 36 months,6.99,555.71,A,A3,8 years,MORTGAGE,68000.0,Fully Paid,credit_card,CO,14.12,0
2600.0, 36 months,11.48,85.72,B,B5,3 years,RENT,89512.0,Fully Paid,debt_consolidation,OH,13.06,0
10000.0, 36 months,7.49,311.02,A,A4,5 years,RENT,83000.0,Fully Paid,credit_card,MN,9.72,0
24000.0, 36 months,8.49,757.51,B,B1,10+ years,MORTGAGE,102000.0,Fully Paid,debt_consolidation,MI,16.93,0
15600.0, 60 months,17.97,395.89,D,D4,4 years,RENT,53000.0,Charged Off,debt_consolidation,IL,32.72,1
7200.0, 36 months,13.44,244.13,C,C3,2 years,RENT,57000.0,Fully Paid,debt_consolidation,NM,24.36,0
5000.0, 36 months,6.49,153.23,A,A2,6 years,RENT,46000.0,Fully Paid,credit_card,TN,14.17,0
27850.0, 60 months,25.09,818.91,F,F4,10+ years,RENT,150000.0,Fully Paid,debt_consolidation,CA,24.91,0
26600.0, 60 months,11.99,591.57,C,C1,10+ years,OWN,140000.0,Fully Paid,debt_consolidation,NY,23.64,0
21000.0, 60 months,9.8,444.13,B,B3,10+ years,MORTGAGE,82000.0,Fully Paid,debt_consolidation,CA,18.69,0
2000.0, 36 months,14.85,69.19,C,C5,10+ years,RENT,72000.0,Fully Paid,debt_consolidation,CA,18.66,0
5000.0, 36 months,13.44,169.54,C,C3,6 years,OWN,30000.0,Fully Paid,debt_consolidation,NY,35.56,0
12250.0, 36 months,12.88,412.05,C,C2,1 year,MORTGAGE,57680.0,Fully Paid,debt_consolidation,CA,29.28,0
7000.0, 36 months,11.48,230.77,B,B5,4 years,RENT,40000.0,Fully Paid,debt_consolidation,WA,27.87,0
13000.0, 60 months,13.44,298.73,C,C3,10+ years,MORTGAGE,91000.0,Fully Paid,debt_consolidation,AR,30.29,0
8000.0, 36 months,9.17,255.04,B,B2,9 years,MORTGAGE,92500.0,Fully Paid,credit_card,OR,18.49,0
17000.0, 36 months,7.91,532.02,A,A5,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,NC,19.88,0
22000.0, 36 months,6.99,679.2,A,A3,< 1 year,MORTGAGE,95000.0,Fully Paid,debt_consolidation,GA,13.03,0
5000.0, 36 months,9.8,160.87,B,B3,6 years,MORTGAGE,67800.0,Fully Paid,debt_consolidation,CA,3.42,0
10000.0, 36 months,6.49,306.45,A,A2,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,OR,8.44,0
12000.0, 36 months,7.91,375.54,A,A5,10+ years,MORTGAGE,98000.0,Fully Paid,credit_card,DE,16.73,0
8000.0, 36 months,6.24,244.25,A,A2,10+ years,RENT,73000.0,Fully Paid,debt_consolidation,IL,23.39,0
15000.0, 60 months,13.99,348.95,C,C4,4 years,RENT,50000.0,Fully Paid,credit_card,TX,28.92,0
29850.0, 36 months,17.97,1078.7,D,D4,4 years,OWN,225000.0,Charged Off,debt_consolidation,TX,0.37,1
28000.0, 60 months,10.78,605.73,B,B4,10+ years,MORTGAGE,116000.0,Charged Off,debt_consolidation,MD,26.83,1
3600.0, 36 months,14.85,124.54,C,C5,6 years,RENT,60000.0,Fully Paid,debt_consolidation,DE,8.3,0
15000.0, 36 months,5.32,451.73,A,A1,10+ years,MORTGAGE,71000.0,Fully Paid,credit_card,WA,28.03,0
35000.0, 36 months,7.91,1095.33,A,A5,2 years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,CA,0.99,0
8500.0, 36 months,6.49,260.48,A,A2,10+ years,RENT,50000.0,Fully Paid,car,FL,20.67,0
11200.0, 36 months,18.99,410.5,E,E1,3 years,MORTGAGE,32000.0,Charged Off,debt_consolidation,OK,34.06,1
18000.0, 60 months,9.17,375.14,B,B2,10+ years,RENT,75000.0,Current,debt_consolidation,NY,12.28,0
30250.0, 36 months,11.99,1004.59,C,C1,9 years,MORTGAGE,96000.0,Fully Paid,debt_consolidation,NC,27.66,0
5000.0, 36 months,9.17,159.4,B,B2,,MORTGAGE,38000.0,Fully Paid,credit_card,IN,32.41,0
19600.0, 36 months,5.32,590.25,A,A1,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,MA,18.63,0
15700.0, 36 months,5.32,472.81,A,A1,2 years,MORTGAGE,117500.0,Fully Paid,credit_card,OH,4.49,0
35000.0, 60 months,21.48,956.35,E,E5,10+ years,RENT,115000.0,Fully Paid,debt_consolidation,MD,22.29,0
30000.0, 36 months,11.99,996.29,C,C1,3 years,RENT,65000.0,Fully Paid,debt_consolidation,IL,34.08,0
25200.0, 60 months,11.48,553.97,B,B5,10+ years,MORTGAGE,155000.0,Fully Paid,debt_consolidation,FL,14.21,0
15000.0, 60 months,9.17,312.62,B,B2,5 years,MORTGAGE,39100.0,Current,credit_card,NY,18.11,0
10000.0, 36 months,15.77,350.44,D,D1,10+ years,OWN,51000.0,Fully Paid,debt_consolidation,CA,36.3,0
7500.0, 36 months,15.77,262.83,D,D1,3 years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,MI,16.82,0
9000.0, 36 months,6.49,275.81,A,A2,< 1 year,MORTGAGE,87000.0,Fully Paid,credit_card,OR,21.61,0
15575.0, 36 months,16.59,552.12,D,D2,< 1 year,RENT,124800.0,Fully Paid,debt_consolidation,ND,18.38,0
5000.0, 36 months,9.8,160.87,B,B3,2 years,RENT,95000.0,Fully Paid,moving,TX,28.1,0
18000.0, 36 months,11.48,593.4,B,B5,4 years,RENT,103000.0,Fully Paid,debt_consolidation,CA,8.4,0
5600.0, 36 months,15.77,196.25,D,D1,2 years,RENT,60000.0,Fully Paid,debt_consolidation,NY,38.26,0
11225.0, 36 months,16.59,397.92,D,D2,< 1 year,RENT,31200.0,Fully Paid,debt_consolidation,NJ,12.85,0
20000.0, 60 months,11.99,444.79,C,C1,10+ years,MORTGAGE,103000.0,Fully Paid,debt_consolidation,NM,18.36,0
6500.0, 36 months,13.99,222.13,C,C4,3 years,RENT,45000.0,Fully Paid,credit_card,FL,14.99,0
10000.0, 36 months,7.49,311.02,A,A4,6 years,RENT,94500.0,Fully Paid,credit_card,DC,18.04,0
28000.0, 36 months,5.32,843.22,A,A1,10+ years,OWN,80000.0,Fully Paid,debt_consolidation,CA,21.53,0
8000.0, 36 months,10.78,261.08,B,B4,< 1 year,RENT,45000.0,Fully Paid,moving,NY,14.16,0
18000.0, 60 months,14.85,426.81,C,C5,5 years,MORTGAGE,70000.0,Fully Paid,home_improvement,WA,10.85,0
16000.0, 60 months,13.99,372.21,C,C4,5 years,MORTGAGE,66000.0,Current,debt_consolidation,CA,12.02,0
35000.0, 60 months,9.17,729.44,B,B2,< 1 year,RENT,175000.0,Fully Paid,debt_consolidation,WA,17.14,0
24000.0, 60 months,13.99,558.32,C,C4,8 years,RENT,66466.0,Charged Off,debt_consolidation,OR,15.42,1
28000.0, 60 months,14.85,663.92,C,C5,3 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,CO,34.29,0
5000.0, 36 months,11.48,164.84,B,B5,3 years,RENT,32000.0,Fully Paid,debt_consolidation,WA,17.03,0
14400.0, 36 months,13.44,488.26,C,C3,10+ years,MORTGAGE,100800.0,Fully Paid,home_improvement,TX,23.64,0
10000.0, 36 months,11.99,332.1,C,C1,1 year,RENT,60000.0,Fully Paid,debt_consolidation,AL,22.18,0
3600.0, 36 months,11.48,118.68,B,B5,1 year,RENT,168000.0,Fully Paid,debt_consolidation,CA,7.88,0
21000.0, 60 months,9.8,444.13,B,B3,9 years,MORTGAGE,114000.0,Fully Paid,debt_consolidation,CA,16.36,0
16800.0, 36 months,18.99,615.74,E,E1,4 years,RENT,42000.0,Charged Off,other,NJ,24.34,1
30000.0, 36 months,19.89,1113.23,E,E3,,OWN,110000.0,Charged Off,medical,NY,32.28,1
20000.0, 60 months,16.59,492.66,D,D2,10+ years,MORTGAGE,68500.0,Fully Paid,debt_consolidation,NY,32.31,0
12575.0, 36 months,13.99,429.73,C,C4,10+ years,RENT,37000.0,Fully Paid,other,CA,18.62,0
13000.0, 36 months,6.99,401.35,A,A3,1 year,RENT,33000.0,Fully Paid,debt_consolidation,VA,27.96,0
10000.0, 36 months,9.17,318.79,B,B2,10+ years,MORTGAGE,115000.0,Fully Paid,credit_card,PA,10.16,0
20000.0, 36 months,5.32,602.3,A,A1,10+ years,MORTGAGE,148000.0,Fully Paid,credit_card,MD,17.01,0
13900.0, 36 months,20.5,520.13,E,E4,< 1 year,RENT,52500.0,Fully Paid,house,CA,25.37,0
13600.0, 60 months,19.89,359.49,E,E3,10+ years,OWN,51000.0,Charged Off,debt_consolidation,TX,33.79,1
12000.0, 36 months,9.8,386.09,B,B3,,RENT,49500.0,Charged Off,debt_consolidation,IL,34.49,1
35000.0, 36 months,13.99,1196.05,C,C4,3 years,RENT,305000.0,Fully Paid,house,NY,23.65,0
2500.0, 36 months,13.44,84.77,C,C3,5 years,RENT,40000.0,Charged Off,credit_card,NY,31.38,1
16000.0, 36 months,5.32,481.84,A,A1,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,TX,21.74,0
18000.0, 36 months,13.99,615.11,C,C4,4 years,RENT,36000.0,Fully Paid,debt_consolidation,MD,6.53,0
35000.0, 36 months,12.88,1177.27,C,C2,10+ years,MORTGAGE,122000.0,Charged Off,debt_consolidation,SC,20.38,1
25000.0, 36 months,13.99,854.32,C,C4,< 1 year,RENT,89500.0,Fully Paid,debt_consolidation,IL,27.13,0
10575.0, 36 months,13.44,358.56,C,C3,9 years,RENT,23000.0,Fully Paid,debt_consolidation,OR,22.39,0
30000.0, 36 months,12.88,1009.09,C,C2,10+ years,RENT,80000.0,Fully Paid,debt_consolidation,NY,16.2,0
6000.0, 36 months,13.67,204.11,C,C4,9 years,RENT,42000.0,Fully Paid,other,GA,21.2,0
9100.0, 36 months,12.88,306.09,C,C2,2 years,RENT,24000.0,Fully Paid,credit_card,FL,7.6,0
20000.0, 60 months,13.44,459.58,C,C3,7 years,RENT,62000.0,Current,credit_card,CA,11.32,0
20000.0, 36 months,9.17,637.58,B,B2,10+ years,MORTGAGE,134296.0,Fully Paid,debt_consolidation,MD,10.95,0
22950.0, 60 months,26.06,687.95,F,F5,2 years,RENT,51000.0,Charged Off,debt_consolidation,CA,12.4,1
15000.0, 36 months,11.48,494.5,B,B5,5 years,MORTGAGE,75000.0,Charged Off,debt_consolidation,KY,8.86,1
10000.0, 36 months,11.99,332.1,C,C1,< 1 year,RENT,40000.0,Charged Off,car,CA,9.12,1
9800.0, 36 months,13.44,332.29,C,C3,4 years,RENT,40000.0,Charged Off,debt_consolidation,MD,39.6,1
16000.0, 36 months,11.48,527.47,B,B5,2 years,OWN,230000.0,Charged Off,debt_consolidation,OK,23.24,1
18000.0, 36 months,11.99,597.78,C,C1,10+ years,RENT,45000.0,Fully Paid,debt_consolidation,CA,28.62,0
25000.0, 60 months,18.99,648.38,E,E1,10+ years,RENT,79000.0,Fully Paid,debt_consolidation,FL,30.12,0
15000.0, 60 months,12.88,340.38,C,C2,< 1 year,RENT,53000.0,Fully Paid,credit_card,NY,9.69,0
23000.0, 60 months,11.99,511.51,C,C1,6 years,MORTGAGE,168000.0,Current,debt_consolidation,OK,27.86,0
15400.0, 36 months,11.48,507.69,B,B5,< 1 year,RENT,55000.0,Fully Paid,debt_consolidation,CA,16.63,0
35000.0, 60 months,11.48,769.39,B,B5,10+ years,MORTGAGE,100000.0,Current,debt_consolidation,SC,11.81,0
2800.0, 36 months,12.88,94.19,C,C2,8 years,RENT,75000.0,Fully Paid,debt_consolidation,CA,3.44,0
30000.0, 36 months,14.85,1037.76,C,C5,10+ years,RENT,145000.0,Charged Off,other,NY,24.0,1
13000.0, 36 months,6.99,401.35,A,A3,3 years,RENT,50000.0,Fully Paid,debt_consolidation,WA,22.59,0
35000.0, 36 months,8.49,1104.71,B,B1,10+ years,MORTGAGE,175000.0,Fully Paid,credit_card,TX,16.33,0
6000.0, 36 months,15.77,210.27,D,D1,1 year,MORTGAGE,25000.0,Fully Paid,debt_consolidation,CA,5.95,0
24000.0, 60 months,14.85,569.08,C,C5,10+ years,OWN,65000.0,Fully Paid,debt_consolidation,NC,30.15,0
24000.0, 60 months,19.48,628.93,E,E2,8 years,RENT,83000.0,Current,debt_consolidation,CA,14.3,0
24200.0, 36 months,12.88,814.0,C,C2,5 years,OWN,55000.0,Fully Paid,debt_consolidation,SC,17.59,0
